url_path,views_total,views_unique
/twentyTwo/vsc-ext-coding-time-tracker,32,13
/twentyTwo/vsc-ext-coding-time-tracker/actions,20,1
/twentyTwo/vsc-ext-coding-time-tracker/issues,11,5
/twentyTwo/vsc-ext-coding-time-tracker/pulls,10,2
/twentyTwo/vsc-ext-coding-time-tracker/actions/workflows/publish.yml,8,1
/twentyTwo/vsc-ext-coding-time-tracker/branches,7,1
/twentyTwo/vsc-ext-coding-time-tracker/tree/main/src,4,4
/twentyTwo/vsc-ext-coding-time-tracker/blob/main/.github/workflows/publish.yml,4,1
/twentyTwo/vsc-ext-coding-time-tracker/issues/14,3,3
/twentyTwo/vsc-ext-coding-time-tracker/actions/runs/15491046493,3,1
