url_path,views_total,views_unique
/twentyTwo/vsc-ext-coding-time-tracker,83,17
/twentyTwo/vsc-ext-coding-time-tracker/actions,40,1
/twentyTwo/vsc-ext-coding-time-tracker/pulls,29,3
/twentyTwo/vsc-ext-coding-time-tracker/issues,20,2
/twentyTwo/vsc-ext-coding-time-tracker/actions/workflows/publish.yml,16,1
/twentyTwo/vsc-ext-coding-time-tracker/blob/main/TECHNICAL.md,8,2
/twentyTwo/vsc-ext-coding-time-tracker/actions/workflows/repo-stats.yml,8,1
/twentyTwo/vsc-ext-coding-time-tracker/issues/36,7,2
/twentyTwo/vsc-ext-coding-time-tracker/pull/43,7,2
/twentyTwo/vsc-ext-coding-time-tracker/pull/44,7,2
