url_path,views_total,views_unique
/twentyTwo/vsc-ext-coding-time-tracker,75,21
/twentyTwo/vsc-ext-coding-time-tracker/actions,28,1
/twentyTwo/vsc-ext-coding-time-tracker/pulls,27,3
/twentyTwo/vsc-ext-coding-time-tracker/issues,24,4
/twentyTwo/vsc-ext-coding-time-tracker/actions/workflows/publish.yml,19,1
/twentyTwo/vsc-ext-coding-time-tracker/issues/36,7,2
/twentyTwo/vsc-ext-coding-time-tracker/pull/43,7,2
/twentyTwo/vsc-ext-coding-time-tracker/pull/44,7,2
/twentyTwo/vsc-ext-coding-time-tracker/blob/main/TECHNICAL.md,7,1
/twentyTwo/vsc-ext-coding-time-tracker/pull/44/commits,6,1
